id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
588401,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,137,1.0,Email Bounced,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
588395,Landing Page Submission,Direct Traffic,No,No,0,2.0,205,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
588391,Landing Page Submission,Direct Traffic,No,No,0,7.0,313,7.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
588369,Landing Page Submission,Organic Search,No,No,0,7.0,96,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
588327,Landing Page Submission,Direct Traffic,No,No,0,4.0,158,1.33,Page Visited on Website,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
588317,Landing Page Submission,Google,Yes,No,0,1.0,1936,1.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
588310,Landing Page Submission,Direct Traffic,No,No,0,2.0,742,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,11.0,15.0,Yes
588291,Landing Page Submission,Google,No,No,1,3.0,1015,3.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
588279,Landing Page Submission,Direct Traffic,No,No,0,2.0,61,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
588271,API,Google,No,No,1,2.0,1122,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588255,API,Direct Traffic,No,No,1,9.0,1448,1.8,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588240,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588238,API,Google,No,No,1,2.0,1261,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
588222,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
588209,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
588203,Landing Page Submission,Direct Traffic,No,No,0,3.0,431,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
588195,Landing Page Submission,Direct Traffic,No,No,0,2.0,1119,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
588185,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
588182,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588179,Landing Page Submission,Direct Traffic,No,No,0,3.0,286,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
588170,Landing Page Submission,Direct Traffic,No,No,1,6.0,721,1.5,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
588165,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588160,API,Direct Traffic,No,No,0,7.0,653,1.75,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
588159,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588158,Lead Add Form,Reference,No,No,0,,347,,Had a Phone Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,19.0,No
588144,API,Chat,No,No,1,6.0,1094,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
588143,Lead Add Form,Reference,No,No,1,1.0,790,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588140,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,15,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
588139,Landing Page Submission,Google,No,No,0,4.0,99,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,10.0,18.0,No
588132,Landing Page Submission,Google,No,No,1,9.0,1339,3.0,Form Submitted on Website,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
588131,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588126,API,Organic Search,No,No,0,7.0,1379,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
588124,Landing Page Submission,Organic Search,No,No,1,9.0,986,9.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
588115,API,Google,No,No,0,3.0,1152,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588111,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
588107,Landing Page Submission,Google,No,No,1,3.0,1283,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
588106,Lead Add Form,Reference,No,No,0,,123,,Had a Phone Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588104,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588097,Lead Add Form,Reference,No,No,0,,711,,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
588093,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588070,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588069,Landing Page Submission,Direct Traffic,No,No,0,2.0,289,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
588065,API,Organic Search,No,No,1,2.0,306,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588064,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588061,Lead Add Form,Reference,No,No,0,,1028,,,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588058,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588051,Lead Add Form,Reference,No,No,1,,341,,Had a Phone Conversation,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588048,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588037,Lead Add Form,Reference,No,No,1,,1650,,Unreachable,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588025,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588021,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588019,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
588011,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588008,Landing Page Submission,Organic Search,Yes,No,0,7.0,166,7.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,9.0,16.0,Yes
588005,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588003,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588000,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587996,Landing Page Submission,Organic Search,No,No,0,11.0,378,3.67,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,15.0,16.0,No
587995,Lead Add Form,,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
587991,API,Organic Search,No,No,1,2.0,1468,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
587986,API,Organic Search,No,No,1,2.0,1064,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587985,Landing Page Submission,Direct Traffic,No,No,0,3.0,1077,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
587979,Landing Page Submission,Google,No,No,1,4.0,794,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587973,Lead Add Form,Reference,No,No,0,,1201,,,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587970,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587968,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,18.0,No
587955,API,Google,No,No,1,13.0,1725,3.25,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587940,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587928,Landing Page Submission,Google,No,No,0,5.0,1230,5.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587918,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587910,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587905,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,Email Marked Spam,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
587903,Landing Page Submission,Direct Traffic,No,No,1,1.0,1102,1.0,Converted to Lead,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
587889,Landing Page Submission,Direct Traffic,No,No,0,5.0,1399,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587886,Landing Page Submission,Direct Traffic,No,No,0,3.0,451,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
587883,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587781,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587760,Landing Page Submission,Direct Traffic,No,No,1,2.0,979,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
587753,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,2,2.0,Unsubscribed,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
587752,Landing Page Submission,Google,No,No,0,3.0,60,3.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,17.0,No
587719,Landing Page Submission,Direct Traffic,No,No,0,6.0,147,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,16.0,No
587703,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,913,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
587702,API,Google,No,No,0,2.0,726,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587699,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,165,2.0,Form Submitted on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587683,Landing Page Submission,Referral Sites,No,No,0,3.0,605,3.0,Email Opened,Travel and Tourism,Working Professional,No,No,No,No,No,No,14.0,12.0,Yes
587671,API,Google,No,No,0,2.0,36,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587667,Landing Page Submission,Direct Traffic,No,No,0,1.0,55,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587649,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587640,Landing Page Submission,Organic Search,No,No,0,4.0,345,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
587629,Landing Page Submission,Direct Traffic,No,No,0,8.0,1483,2.67,Page Visited on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
587616,Landing Page Submission,Direct Traffic,No,No,1,2.0,70,2.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587596,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
587586,Landing Page Submission,Organic Search,No,No,1,14.0,1822,7.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587564,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,100,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587560,API,Google,No,No,1,2.0,1096,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
587559,Landing Page Submission,Direct Traffic,No,No,0,2.0,24,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587535,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587534,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
587530,Landing Page Submission,Direct Traffic,No,No,0,2.0,228,2.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,14.0,Yes
587500,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587496,Landing Page Submission,Organic Search,No,No,0,4.0,367,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587495,Landing Page Submission,Google,No,No,1,3.0,1391,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,No
587486,Landing Page Submission,Direct Traffic,No,No,0,2.0,886,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587484,Landing Page Submission,Google,No,No,1,4.0,692,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
587481,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587477,API,Organic Search,No,No,0,6.0,94,6.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
587476,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
587472,Landing Page Submission,Organic Search,No,No,0,13.0,246,6.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
587430,Landing Page Submission,Direct Traffic,No,No,1,7.0,1100,2.33,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
587422,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587418,Landing Page Submission,Google,Yes,No,1,4.0,1269,2.0,Email Bounced,Business Administration,Working Professional,No,No,No,No,No,No,14.0,20.0,No
587414,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587412,API,Google,No,No,1,2.0,783,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587403,Landing Page Submission,Google,No,No,0,6.0,617,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587395,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587392,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587384,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587376,API,Organic Search,No,No,0,2.0,35,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587366,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
587365,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587357,Landing Page Submission,Direct Traffic,No,No,0,4.0,62,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,17.0,No
587356,Landing Page Submission,Organic Search,No,No,1,19.0,265,3.8,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587329,Landing Page Submission,Direct Traffic,No,No,0,2.0,909,2.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587323,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587309,Landing Page Submission,Organic Search,No,No,1,10.0,1250,10.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
587308,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587286,Landing Page Submission,Direct Traffic,No,No,0,2.0,1266,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587284,Landing Page Submission,Direct Traffic,No,No,0,3.0,810,1.5,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587277,API,Direct Traffic,Yes,No,0,25.0,269,1.19,Page Visited on Website,,,No,No,No,No,No,No,,,No
587261,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587260,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587259,API,Organic Search,No,No,0,6.0,440,6.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
587258,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587252,API,Organic Search,No,No,1,2.0,1075,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
587249,Landing Page Submission,Direct Traffic,No,No,0,2.0,151,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
587238,API,Organic Search,No,No,0,1.0,276,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
587225,Landing Page Submission,Google,No,No,1,4.0,1264,4.0,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
587205,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587160,Landing Page Submission,Google,No,No,0,4.0,229,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
587155,Landing Page Submission,Organic Search,No,No,1,14.0,1338,14.0,Email Opened,Business Administration,,No,No,No,No,No,No,16.0,17.0,No
587146,Landing Page Submission,Direct Traffic,No,No,1,7.0,247,1.75,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
587135,Landing Page Submission,Google,No,No,1,5.0,1388,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
587131,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
587108,Landing Page Submission,Google,No,No,1,5.0,752,2.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
587099,Landing Page Submission,Google,No,No,0,2.0,205,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587079,Landing Page Submission,Organic Search,No,No,0,5.0,31,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587053,Landing Page Submission,Google,No,No,1,2.0,1227,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
587045,Landing Page Submission,Direct Traffic,No,No,1,1.0,125,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587040,Landing Page Submission,Direct Traffic,No,No,1,1.0,944,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
587032,Landing Page Submission,Direct Traffic,No,No,0,2.0,1451,2.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
587010,Landing Page Submission,Direct Traffic,No,No,0,3.0,181,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
586948,Landing Page Submission,Direct Traffic,No,No,1,2.0,1522,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
586896,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586883,Landing Page Submission,Direct Traffic,No,No,0,2.0,383,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
586864,Landing Page Submission,Direct Traffic,No,No,0,7.0,340,2.33,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
586854,Landing Page Submission,Direct Traffic,No,No,0,1.0,438,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,No
586850,API,Organic Search,Yes,No,0,11.0,251,1.83,Chat Conversation,,,No,No,No,No,No,No,,,No
586843,Landing Page Submission,Organic Search,No,No,0,5.0,288,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
586836,Landing Page Submission,Direct Traffic,No,No,1,9.0,767,2.25,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
586835,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
586828,Landing Page Submission,Direct Traffic,No,No,1,3.0,127,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
586827,Landing Page Submission,Direct Traffic,No,No,0,6.0,272,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
586820,Landing Page Submission,Direct Traffic,No,No,0,2.0,351,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586806,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586802,Landing Page Submission,Direct Traffic,No,No,1,3.0,1102,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
586799,Landing Page Submission,Organic Search,No,No,1,4.0,1544,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
586780,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,16.0,Yes
586776,Landing Page Submission,Direct Traffic,No,No,0,1.0,12,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,16.0,16.0,Yes
586771,Landing Page Submission,Organic Search,Yes,No,1,8.0,1757,8.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
586770,Landing Page Submission,Direct Traffic,No,No,0,1.0,508,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
586758,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
586757,API,Google,No,No,1,2.0,780,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
586726,API,Google,No,No,0,1.0,102,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
586710,Landing Page Submission,Direct Traffic,No,No,1,4.0,281,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
586705,Landing Page Submission,Direct Traffic,No,No,0,5.0,56,2.5,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586678,Lead Add Form,,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586641,API,Google,No,No,0,2.0,498,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
586638,Landing Page Submission,Google,No,No,1,9.0,1316,4.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
586633,Landing Page Submission,Google,No,No,1,6.0,329,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586631,Landing Page Submission,Google,No,No,0,9.0,78,9.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
586613,API,Chat,No,No,0,2.0,357,1.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
586595,API,Google,No,No,0,4.0,26,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
586593,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586577,API,Google,No,No,0,1.0,200,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586550,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
586544,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,No
