id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
591333,Landing Page Submission,Organic Search,No,No,0,8.0,55,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
631027,Landing Page Submission,Direct Traffic,Yes,No,1,2.0,1645,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
635570,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
627775,Landing Page Submission,Direct Traffic,No,No,1,18.0,976,3.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,17.0,20.0,Yes
594120,Landing Page Submission,Organic Search,No,No,0,5.0,244,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
628225,API,Organic Search,No,No,0,6.0,211,6.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
610364,API,Organic Search,No,No,0,5.0,405,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
642410,API,Google,No,No,1,5.0,786,5.0,Chat Conversation,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,13.0,No
609561,API,Google,No,No,0,2.0,161,2.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,,,No
633316,Landing Page Submission,Direct Traffic,No,No,0,3.0,54,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
580876,API,Chat,No,No,0,4.0,1540,1.33,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637903,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
615065,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
660424,Landing Page Submission,Google,No,No,1,6.0,1315,6.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,19.0,No
600920,API,Organic Search,No,No,0,4.0,335,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
644143,API,Google,No,No,0,4.0,152,4.0,View in browser link Clicked,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
600105,API,Google,No,No,0,4.0,307,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
659507,Landing Page Submission,Direct Traffic,No,No,1,5.0,1563,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
641138,Landing Page Submission,Google,No,No,1,5.0,914,2.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,15.0,20.0,No
592638,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,11.0,18.0,Yes
603979,Landing Page Submission,Direct Traffic,No,No,0,5.0,71,5.0,Email Opened,,,No,No,No,No,No,No,,,No
603824,Landing Page Submission,Organic Search,Yes,No,0,19.0,739,4.75,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,No
594504,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
602259,Landing Page Submission,Direct Traffic,No,No,1,3.0,942,1.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
633926,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
637838,Landing Page Submission,Google,No,No,1,4.0,99,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
606594,Landing Page Submission,Direct Traffic,No,No,1,1.0,496,1.0,Converted to Lead,IT Projects Management,Student,No,No,No,No,No,No,,,Yes
643963,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
613635,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
612647,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
632733,Landing Page Submission,Google,No,No,0,5.0,161,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
629607,API,Google,No,No,0,5.0,209,1.67,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
656015,API,Organic Search,Yes,No,0,7.0,265,3.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
610273,Landing Page Submission,Google,No,No,1,5.0,1171,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
626187,Landing Page Submission,Organic Search,No,No,0,3.0,164,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
584008,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,267,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
631513,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
630135,Landing Page Submission,Direct Traffic,No,No,0,2.0,260,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
589807,Landing Page Submission,Direct Traffic,No,No,1,5.0,1155,1.67,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
625453,Landing Page Submission,Google,No,No,0,6.0,14,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
642477,Landing Page Submission,Direct Traffic,No,No,0,1.0,1156,1.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,14.0,16.0,Yes
655071,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
627247,API,Google,No,No,1,2.0,1567,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611640,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
615932,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613660,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630597,Lead Add Form,Reference,No,No,0,,278,,,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
641305,API,Organic Search,No,No,0,3.0,119,1.5,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
587243,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,14.0,No
602720,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
583434,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587320,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
625316,Landing Page Submission,Organic Search,No,No,1,7.0,1245,7.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
610601,API,Organic Search,No,No,0,6.0,178,1.5,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
631869,Landing Page Submission,Organic Search,No,No,0,4.0,502,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
611257,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
588879,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,60,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
653908,Landing Page Submission,Organic Search,No,No,0,5.0,497,5.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
595322,Landing Page Submission,Direct Traffic,No,No,0,2.0,1163,2.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
591682,Landing Page Submission,Organic Search,No,No,0,9.0,155,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
632155,Landing Page Submission,Google,No,No,1,4.0,494,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
602090,Landing Page Submission,Direct Traffic,No,No,0,7.0,202,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
641827,Landing Page Submission,Google,No,No,0,2.0,1335,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
605326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
654491,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
615877,Landing Page Submission,Google,No,No,1,4.0,2111,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
655342,Landing Page Submission,Organic Search,No,No,0,5.0,255,2.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
618747,Landing Page Submission,Google,No,No,1,5.0,1125,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
633844,Landing Page Submission,Google,No,No,1,5.0,479,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
644186,Landing Page Submission,Google,No,No,0,5.0,30,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
600204,API,Chat,No,No,0,3.0,200,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
619268,API,Google,No,No,0,2.0,305,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
608143,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
642796,Landing Page Submission,Google,No,No,0,6.0,152,6.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,11.0,18.0,No
636191,Landing Page Submission,Google,No,No,0,3.0,1198,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
595702,Landing Page Submission,Google,No,No,1,3.0,519,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
646337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
611386,Landing Page Submission,Google,No,No,1,5.0,576,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
603626,API,Google,No,No,0,3.0,362,1.5,Email Opened,,,No,No,No,No,No,No,,,No
631819,Landing Page Submission,Google,No,No,1,5.0,96,1.67,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
627287,Landing Page Submission,Google,No,No,0,6.0,386,6.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
598607,Landing Page Submission,Organic Search,No,No,0,2.0,172,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
655334,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592694,Landing Page Submission,Direct Traffic,No,No,0,2.0,134,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
619550,Landing Page Submission,Direct Traffic,No,No,1,3.0,835,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
630779,Lead Add Form,Reference,No,No,1,,1995,,,Select,Unemployed,No,No,No,No,No,No,,,No
628332,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
586158,Landing Page Submission,Google,No,No,0,8.0,87,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
657002,Landing Page Submission,Direct Traffic,No,No,0,6.0,209,3.0,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
641566,Landing Page Submission,Google,No,No,0,7.0,338,2.33,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,17.0,No
590742,API,Chat,No,No,0,2.0,1491,1.0,Email Opened,Operations Management,,No,No,No,No,No,No,17.0,14.0,Yes
626413,API,Google,No,No,1,2.0,949,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
627113,Landing Page Submission,Organic Search,No,No,1,5.0,1366,2.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,Yes
607283,API,Direct Traffic,No,No,1,5.0,970,5.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
642343,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
624838,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,75,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
623749,API,Chat,No,No,0,1.0,284,1.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
614213,Landing Page Submission,Google,No,No,0,2.0,416,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
642443,Landing Page Submission,Organic Search,No,No,0,3.0,986,3.0,Unreachable,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
584504,API,Direct Traffic,No,No,0,3.0,164,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
591473,API,Google,No,No,0,2.0,60,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
582307,Landing Page Submission,Direct Traffic,No,No,1,3.0,278,1.5,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
594057,API,Google,No,No,1,2.0,1599,1.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
595488,Landing Page Submission,Organic Search,No,No,0,6.0,288,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
647941,Landing Page Submission,Direct Traffic,No,No,1,1.0,166,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
595189,Landing Page Submission,Google,No,No,0,5.0,279,2.5,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
601026,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
582344,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
650507,API,Google,No,No,1,2.0,1499,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
654842,Landing Page Submission,Direct Traffic,No,No,0,3.0,1577,1.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
587303,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
582130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
615031,Landing Page Submission,Direct Traffic,No,No,0,12.0,494,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
643918,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
601039,Landing Page Submission,Google,No,No,1,4.0,719,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
606893,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
626317,Landing Page Submission,Google,Yes,No,0,1.0,233,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
646652,Landing Page Submission,Direct Traffic,No,No,0,2.0,1155,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
582700,Landing Page Submission,Google,Yes,No,0,4.0,447,4.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
602759,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
653473,API,Google,No,No,1,8.0,978,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
637148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
634708,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
635742,Landing Page Submission,Google,No,No,1,3.0,85,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,12.0,18.0,No
588519,Landing Page Submission,Direct Traffic,Yes,No,1,8.0,346,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
596284,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
657951,Landing Page Submission,Direct Traffic,No,No,0,2.0,1054,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
635330,API,Google,No,No,0,4.0,90,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
589528,API,Google,No,No,0,3.0,83,3.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
627804,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
654326,API,Chat,No,No,1,7.0,628,3.5,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,14.0,18.0,No
586652,Landing Page Submission,Direct Traffic,No,No,0,6.0,0,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
642875,API,Google,No,No,0,4.0,46,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590929,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
626511,Landing Page Submission,Google,Yes,No,0,5.0,296,2.5,Chat Conversation,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
617857,API,Google,No,No,0,3.0,396,3.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
595632,Landing Page Submission,Google,No,No,1,4.0,1766,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
587314,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
602406,Landing Page Submission,Direct Traffic,No,No,1,3.0,1576,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
623381,Landing Page Submission,Organic Search,No,No,0,8.0,164,8.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
620563,API,Google,No,No,0,8.0,89,2.67,View in browser link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
656096,API,Organic Search,No,No,0,2.0,250,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
639541,API,Organic Search,No,No,0,16.0,1278,4.0,Page Visited on Website,,,No,No,No,No,No,No,11.0,15.0,No
591826,Landing Page Submission,Direct Traffic,No,No,0,3.0,50,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,No
619821,Landing Page Submission,Direct Traffic,No,No,0,3.0,500,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598425,Landing Page Submission,Direct Traffic,No,No,1,8.0,826,1.6,Page Visited on Website,Business Administration,Working Professional,No,No,No,No,No,Yes,,,No
651614,API,Referral Sites,No,No,1,13.0,1097,6.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,13.0,No
609210,Landing Page Submission,Direct Traffic,No,No,0,4.0,209,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
603938,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
592122,Landing Page Submission,Organic Search,No,No,1,4.0,452,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
643583,Landing Page Submission,Google,No,No,1,4.0,1075,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
602388,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,368,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
611192,Landing Page Submission,Direct Traffic,No,No,0,2.0,288,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
585382,API,Google,No,No,0,3.0,11,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
645710,Landing Page Submission,Direct Traffic,No,No,0,11.0,1236,11.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
579615,Landing Page Submission,Direct Traffic,No,No,1,5.0,210,2.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
599196,API,Direct Traffic,No,No,1,2.0,1138,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
642430,Landing Page Submission,Direct Traffic,No,No,0,2.0,199,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,Yes
579836,Landing Page Submission,Direct Traffic,No,No,0,1.0,1226,1.0,Converted to Lead,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,No
627657,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
611801,Landing Page Submission,Organic Search,No,No,1,7.0,941,7.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
615865,API,Google,No,No,0,3.0,1039,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
637256,API,Direct Traffic,No,No,0,25.0,67,3.57,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591598,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Chat Conversation,Marketing Management,,No,No,No,No,No,No,17.0,18.0,No
644160,API,Google,No,No,0,2.0,127,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,14.0,No
611536,Landing Page Submission,Organic Search,No,No,1,10.0,1337,10.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
627916,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634917,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
605787,API,Organic Search,No,No,0,4.0,1644,4.0,Email Opened,International Business,Student,No,No,No,No,No,No,,,No
594179,API,Google,No,No,0,1.0,150,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
623794,Landing Page Submission,Direct Traffic,No,No,1,2.0,1552,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
593498,Landing Page Submission,Direct Traffic,No,No,1,4.0,53,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
631453,Landing Page Submission,Direct Traffic,No,No,0,3.0,20,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
639120,API,Google,No,No,1,5.0,908,1.67,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
620605,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
625601,Landing Page Submission,Organic Search,Yes,No,0,2.0,743,2.0,Email Bounced,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
581587,Landing Page Submission,Direct Traffic,No,No,0,7.0,499,2.33,Page Visited on Website,Hospitality Management,Student,No,No,No,No,No,No,17.0,15.0,Yes
583522,Landing Page Submission,Google,No,No,0,5.0,189,2.5,Email Opened,Media and Advertising,,No,No,No,No,No,No,10.0,17.0,No
615063,Landing Page Submission,Direct Traffic,No,No,0,8.0,598,4.0,Converted to Lead,,Student,No,No,No,No,No,No,,,No
590469,Landing Page Submission,Organic Search,No,No,1,7.0,467,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
588458,Landing Page Submission,Direct Traffic,No,No,1,2.0,900,2.0,Converted to Lead,Healthcare Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
650338,Lead Add Form,Chat,No,No,1,2.0,1582,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
583407,Landing Page Submission,Direct Traffic,No,No,0,2.0,327,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
581862,Landing Page Submission,Direct Traffic,No,No,1,2.0,1505,2.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,15.0,17.0,No
616661,Landing Page Submission,Google,No,No,0,4.0,1239,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
617676,Landing Page Submission,Direct Traffic,No,No,0,3.0,1409,1.5,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
616848,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
592749,Landing Page Submission,Direct Traffic,No,No,0,5.0,3,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
582133,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
641467,API,Google,No,No,0,2.0,738,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645690,API,Direct Traffic,No,No,1,6.0,1408,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
595511,API,Chat,No,No,0,3.0,1440,1.5,Chat Conversation,Marketing Management,,No,No,No,No,No,No,15.0,15.0,No
613632,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,296,1.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
601727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
615795,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
605458,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
586124,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
601228,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
654181,Lead Import,Facebook,No,No,0,,1517,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
590261,API,Google,No,No,0,3.0,252,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,10.0,15.0,Yes
596104,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
595840,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
630962,Landing Page Submission,Direct Traffic,No,No,0,4.0,177,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
654123,API,Direct Traffic,No,No,0,5.0,4,1.67,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
593071,Landing Page Submission,Organic Search,No,No,0,4.0,407,4.0,Email Link Clicked,Operations Management,,No,No,No,No,No,No,11.0,18.0,Yes
594506,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
